model_number,star_age,star_mass,log_L,log_R,log_Teff,log_center_Rho,log_center_P,center_h1,center_he3,center_he4,star_mdot
8383,12365945249.420973,0.9632874062174737,3.331121745458461,2.1760418411926796,3.506388933994589,5.896089483930531,22.28423702524727,0.0,0.0,0.9800585723944945,-1.335214280563443e-08
8384,12365945674.535225,0.9632817311195325,3.3311059752631973,2.1760289603211165,3.5063914318815543,5.896121315252638,22.284286995486895,0.0,8.667410125587595e-46,0.9800585699228325,-1.334958286564841e-08
8385,12365946184.672329,0.9632749214111436,3.3312569136576795,2.176134853686274,3.5063762197975965,5.896158947174307,22.28434606511591,0.0,0.0,0.9800585669513856,-1.3348780845254021e-08
8386,12365946796.836851,0.9632667448693195,3.331622467950677,2.1763938623052526,3.506338104061356,5.896203525356111,22.284416031070453,0.0,0.0,0.9800585633779082,-1.335677176440641e-08
8387,12365947303.7453,0.9632599644073515,3.3317628128014496,2.1764922916539837,3.506323975599684,5.896240919364767,22.28447472676142,0.0,0.0,0.9800585604134514,-1.3376107620094535e-08
8388,12365947763.693716,0.9632538086610424,3.331722781922191,2.1764624524067098,3.506328887503506,5.8962752744656015,22.284528657138548,0.0,0.0,0.9800585577190929,-1.3383558005404852e-08
8389,12365948202.337473,0.9632479389537671,3.3316704356833595,2.176423436107693,3.5063353090933065,5.896308069971684,22.28458013945801,0.0,0.0,0.9800585551454047,-1.3381490521080855e-08
8390,12365948633.154064,0.9632421751631771,3.3316224769361074,2.1763875849036514,3.5063412450085143,5.896340371287723,22.28463084686941,0.0,0.0,0.9800585526136362,-1.3378757277891627e-08
8391,12365949059.821022,0.9632364679568258,3.3316062185881514,2.1763743807239484,3.506343782511377,5.89637229049692,22.284680953464,0.0,0.0,0.9800585501023287,-1.337625574006569e-08
8392,12365949483.839964,0.963230796522169,3.331619831492565,2.176382552522009,3.50634309983845,5.89640401887006,22.284730760405015,0.0,0.0,0.9800585476027243,-1.3375427575323184e-08
8393,12365949907.023878,0.9632251359391072,3.3316532420700082,2.1764048546913135,3.506340301398158,5.896435620737425,22.28478036786445,0.0,0.0,0.9800585451041781,-1.3376177276247723e-08
8394,12365950329.467154,0.9632194845048091,3.33168943791214,2.1764291695177223,3.506337192945487,5.8964672133555975,22.284829961171667,0.0,0.0,0.9800585426061409,-1.3377971944851839e-08
8395,12365950751.438799,0.9632138385602713,3.331743431118458,2.1764662403461044,3.5063321558328755,5.896498661643628,22.28487932650448,0.0,0.0,0.980058540107048,-1.3379914543062229e-08
8396,12365951257.804771,0.9632070619663278,3.331967013787015,2.176624301069822,3.5063090211381556,5.896535914251506,22.284937797285245,0.0,0.0,0.9800585371026809,-1.3382798817417545e-08
8397,12365951865.44394,0.9631989228471409,3.3323853050194394,2.1768383880111655,3.5063065504755904,5.896580116679881,22.285007170233648,0.0,0.0,0.980058533489678,-1.3394658576754455e-08
8398,12365952372.51614,0.9631921208334948,3.332543722211266,2.1769495826003302,3.506290557478965,5.896617461481585,22.285065785697203,0.0,0.0,0.980058530469142,-1.3414290158001769e-08
8399,12365952833.979673,0.9631859267399324,3.3325199424861554,2.1769306179800236,3.5062940948578407,5.896651839703019,22.285119749250597,1.2035798296058784e-40,0.0,0.9800585277156577,-1.3422715179212565e-08
8400,12365953273.694414,0.9631800251171357,3.3324743020450827,2.1768960733234275,3.50629995707587,5.896684748228728,22.285171407370434,0.0,0.0,0.9800585250877096,-1.3421480457962403e-08
8401,12365953703.013006,0.9631742640544982,3.332428204694484,2.17686128060158,3.5063058290991442,5.89671683610208,22.28522177661481,0.0,0.0,0.9800585225178561,-1.3419084859647066e-08
8402,12365954128.340395,0.9631685575789951,3.332446027506287,2.176872207521037,3.506304821342366,5.896748621453645,22.285271670769756,0.0,0.0,0.9800585199679244,-1.3416665952656197e-08
8403,12365954551.55996,0.9631628789739356,3.3324431501280505,2.1768683478097457,3.5063060318534527,5.89678028136972,22.285321368232147,0.0,0.0,0.9800585174266894,-1.3417633642788412e-08
8404,12365954972.822338,0.9631572266840435,3.332410547501453,2.176843227031604,3.506310441585874,5.896811951465858,22.285371083308227,0.0,0.0,0.9800585148932712,-1.3417504606692358e-08
8405,12365955478.33719,0.9631504447978295,3.332628229703606,2.1769969882485825,3.5062879815279238,5.896849159495232,22.285429482443487,0.0,0.0,0.980058511847642,-1.3415800093910027e-08
8406,12365956084.955015,0.9631422995135474,3.3330408237139033,2.1772896615311743,3.506244793389202,5.896893317359148,22.285498783553038,0.0,0.0,0.9800585081850225,-1.3427373815007788e-08
8407,12365956589.378006,0.9631355153720986,3.3331244708575984,2.177347484570404,3.5062367936555106,5.896930708302247,22.285557472356466,0.0,0.0,0.9800585051338571,-1.3449310491451384e-08
8408,12365957048.261208,0.9631293416552308,3.3331591744108806,2.1773703944813,3.5062340145883835,5.89696481867093,22.285611012870167,0.0,0.0,0.9800585023535152,-1.3453787044663605e-08
8409,12365957484.773771,0.9631234680913774,3.333069067396161,2.177304029076798,3.506244670536954,5.896997677638881,22.28566259372588,0.0,0.0,0.9800584997044441,-1.345565819217128e-08
8410,12365957912.37471,0.963117716476866,3.333041753379284,2.177282742082639,3.5062484855298153,5.897029646230193,22.285712774227097,0.0,0.0,0.9800584971053851,-1.3450893141199434e-08
8411,12365958335.255472,0.9631120289554508,3.333011874156936,2.177259568213009,3.5062526026590426,5.897061441006239,22.285762683787585,0.0,0.0,0.9800584945310008,-1.3449468281369221e-08
8412,12365958842.712389,0.9631052047231424,3.333213901090727,2.177402034271788,3.5062318763631013,5.897098852333405,22.285821401201495,0.0,0.0,0.9800584914360883,-1.34479048188667e-08
8413,12365959451.660688,0.9630970090879469,3.333572823316412,2.177656370823773,3.50619443864353,5.89714326999083,22.285891109294298,0.0,0.0,0.9800584877141477,-1.3458671620199138e-08
8414,12365959954.577065,0.96309023087937,3.3336583017009023,2.1777154014483937,3.5061862929273424,5.897180659486924,22.28594979559986,0.0,0.0,0.9800584846346503,-1.3477804463291932e-08
8415,12365960412.779854,0.9630840532130414,3.333604904082373,2.1776758460132273,3.506192721240293,5.897214954220614,22.286003626835935,0.0,0.0,0.980058481824223,-1.3482384760046541e-08
8416,12365960849.671112,0.963078164099827,3.333598613364719,2.177669526667137,3.506194308233924,5.897247617566743,22.286054896744577,0.0,3.497246359814732e-44,0.980058479140216,-1.3479585866545333e-08
8417,12365961275.746107,0.9630724209169612,3.3335212834614936,2.177612413208677,3.5062035324873477,5.89727976490367,22.286105359898844,0.0,0.0,0.9800584765185185,-1.3479276906150273e-08
8418,12365961697.145441,0.9630667424829233,3.333534725669711,2.1776202732598997,3.5062029630137905,5.89731131027104,22.28615487511117,0.0,1.728687922455058e-45,0.9800584739215751,-1.3475185166256597e-08
8419,12365962202.82464,0.9630599279876558,3.333684078762551,2.1777250657870524,3.5061879050234244,5.897348772151599,22.286213672478922,0.0,0.0,0.9800584707995257,-1.3475925600153616e-08
8420,12365962809.639679,0.9630517457486931,3.334077292429359,2.178003916928361,3.506146782869472,5.8973930890911,22.28628322136141,0.0,0.0,0.980058467044964,-1.3483909320570863e-08
8421,12365963310.368841,0.9630449834482425,3.3341682183667314,2.178066890310131,3.5061380276629306,5.897430292387836,22.286341613643906,0.0,0.0,0.9800584639411404,-1.3504906379198177e-08
8422,12365963765.88573,0.9630388295117316,3.334136129148755,2.178042021512486,3.506142439757259,5.897464378216479,22.286395115515816,0.0,0.0,0.9800584611128439,-1.350978777288817e-08
8423,12365964201.59608,0.9630329438917312,3.3340616974690347,2.177986906196897,3.5061513894951233,5.897497202405123,22.286446639447636,0.0,0.0,0.9800584584031582,-1.350810238913198e-08
8424,12365964628.230171,0.9630271825583632,3.3340760028432634,2.1779953636468745,3.5061507371136917,5.897529121972327,22.28649674070897,0.0,0.0,0.9800584557457593,-1.3504156148685104e-08
8425,12365965050.550507,0.9630214791455497,3.334033960675619,2.177963561929391,3.506156127430522,5.897560940165104,22.286546685237596,0.0,0.0,0.9800584531111124,-1.35049447583326e-08
8426,12365965557.334911,0.9630146361732621,3.3341894331623347,2.178072777201304,3.5061403879162447,5.897598473876063,22.286605593722328,0.0,0.0,0.9800584499437236,-1.3502728651370425e-08
8427,12365966165.476196,0.963006419541935,3.3345658503135978,2.178339588130735,3.506101086739345,5.8976429791593175,22.286675437465785,0.0,0.0,0.9800584461345948,-1.3511056620809968e-08
8428,12365966666.703043,0.9629996373422639,3.3347100920370685,2.1784407389642584,3.506086571753451,5.897680092370564,22.286733685393134,0.0,0.0,0.9800584429894234,-1.353119795363344e-08
8429,12365967121.198544,0.9629934839544626,3.334658058606169,2.1784015688351603,3.506093148460275,5.897714249380635,22.286787299328786,0.0,0.0,0.9800584401326987,-1.3538941096052162e-08
8430,12365967554.412338,0.9629876198925307,3.3345960510610313,2.178355485914462,3.5061006880343406,5.897746804139686,22.286838398110337,0.0,0.0,0.9800584374053808,-1.3536184657054737e-08
8431,12365967979.43855,0.9629818680559349,3.3345397780479495,2.1783134750694217,3.50610762520359,5.897778818358113,22.286888649136834,0.0,0.0,0.9800584347253937,-1.3532898496538034e-08
8432,12365968400.133007,0.9629761760948409,3.3345405025594057,2.1783974928801833,3.5060657974260727,5.897810421580223,22.28693825391268,3.168303436638844e-41,0.0,0.9800584320685982,-1.3529917067068998e-08
8433,12365968818.400688,0.9629705158300134,3.3345229428369056,2.1783833328218356,3.506068487524622,5.897841868943125,22.28698761419511,0.0,0.0,0.9800584294230433,-1.3532637357034533e-08
8434,12365969320.321903,0.9629637239683746,3.334707103410708,2.178512969390597,3.5060497093836918,5.897879140802299,22.287046111173044,0.0,0.0,0.9800584262425754,-1.3531728541168205e-08
8435,12365969922.627363,0.9629555677858463,3.3350957190719184,2.1787885693732902,3.506009063307648,5.897923145076966,22.28711516580274,0.0,0.0,0.9800584224178122,-1.3541604861341239e-08
8436,12365970424.398243,0.9629487625452265,3.335240215628972,2.1788898231418137,3.5059945605626495,5.897960344013546,22.287173547130752,0.0,0.0,0.9800584192256544,-1.3562446286318043e-08
8437,12365970881.770218,0.9629425559074567,3.335205191175607,2.1788627437792023,3.5059993441306143,5.897994647914912,22.287227389302647,0.0,0.0,0.9800584163110456,-1.3570218819186787e-08
8438,12365971317.340767,0.9629366459268959,3.3351644089220027,2.178831596724067,3.5060047220947808,5.8980274024541846,22.287278800460648,0.0,0.0,0.9800584135308946,-1.3568365880071309e-08
8439,12365971742.728046,0.9629308750370983,3.335123683146881,2.1788005722150334,3.5060100529055163,5.898059402030364,22.287329026594396,0.0,0.0,0.9800584108114657,-1.356620208933956e-08
8440,12365972164.672653,0.962925151762618,3.335094285604238,2.178777690521536,3.506014144366605,5.898091230518971,22.287378985038142,5.118782144466749e-41,0.0,0.9800584081098178,-1.3564042276284275e-08
8441,12365972583.744482,0.9629194681050333,3.3351133101063404,2.1787894419099847,3.506013024797906,5.898122718212197,22.28742840698377,0.0,1.299363496317386e-44,0.9800584054224079,-1.3562490180548108e-08
8442,12365973000.331772,0.9629138177102602,3.335167679082488,2.1788266490139017,3.5060080134899843,5.898153902373754,22.28747735101679,0.0,0.0,0.9800584027468365,-1.3563531366984614e-08
8443,12365973415.784424,0.962908181483784,3.335175410358961,2.17883036231217,3.506008089659968,5.8981852194012765,22.287526505943816,0.0,0.0,0.9800584000744383,-1.3566471305870359e-08
8444,12365973831.212084,0.9629025454148457,3.3352328143511207,2.178869667817179,3.5060027879055036,5.8982163352106,22.28757534259962,0.0,0.0,0.980058397398114,-1.3566908226913604e-08
8445,12365974329.725277,0.9628957805862961,3.335437976008477,2.179014365409511,3.505981729523677,5.8982532228948195,22.287633232890414,0.0,0.0,0.9800583941807186,-1.3570009095108467e-08
8446,12365974927.941107,0.9628876561927857,3.3358473185217563,2.179382626642996,3.5058999345352544,5.898296906270904,22.287701781050124,0.0,0.0,0.9800583903116054,-1.3581040649810504e-08
8447,12365975426.68547,0.9628808705293128,3.3359859513091785,2.179479272485897,3.5058862698106594,5.898333950071485,22.287759917493798,0.0,0.0,0.9800583870799864,-1.3605494065164718e-08
8448,12365975881.072779,0.9628746849717935,3.3359757046289977,2.1794699759910694,3.505888356388028,5.898367948292238,22.287813276913525,0.0,0.0,0.980058384130859,-1.3612962759085325e-08
8449,12365976314.129725,0.9628687900111272,3.335962188488587,2.1794586139814394,3.5058906583577403,5.898400417794769,22.287864237648268,0.0,0.0,0.9800583813156847,-1.3612437638399577e-08
8450,12365976736.85175,0.9628630360283095,3.3359179386213387,2.1794252213894016,3.5058962921869474,5.8984322226798005,22.287914156377663,0.0,0.0,0.9800583785633922,-1.3611741219572743e-08
8451,12365977155.187433,0.9628573427351346,3.335866202780574,2.179386493306919,3.5059027222679977,5.898463834334814,22.287963773240506,0.0,0.0,0.9800583758354158,-1.3609389280187045e-08
8452,12365977572.022938,0.9628516710064935,3.3358646515933317,2.179383601915027,3.505903780167133,5.898495196831603,22.288012997317658,0.0,0.0,0.9800583731130248,-1.3606635182033751e-08
8453,12365977987.893763,0.9628460124284465,3.335927642406083,2.1794267299785193,3.505897963838574,5.898526361615416,22.288061909484885,0.0,0.0,0.9800583703927717,-1.3606576144590946e-08
8454,12365978486.938753,0.9628392204354785,3.3360841078318817,2.179536181139266,3.5058823546146507,5.898563495499754,22.28812018673434,0.0,0.0,0.9800583671225164,-1.36099812714135e-08
8455,12365979085.79274,0.9628310649944111,3.336490202696727,2.1798231216674417,3.505840408066774,5.898607285995935,22.288188901522027,0.0,0.0,0.9800583631898092,-1.3618413219759066e-08
8456,12365979581.339062,0.9628243056048449,3.336632582081224,2.179922442500034,3.505826342496602,5.898644098574139,22.28824667333681,0.0,2.416889894286417e-44,0.9800583599296488,-1.3640278000099603e-08
8457,12365980033.126736,0.9628181396214786,3.3366186116986296,2.179910534172453,3.5058288040647443,5.898677962184902,22.288299820512663,0.0,0.0,0.980058356952422,-1.3647967222544374e-08
8458,12365980464.96975,0.9628122461556178,3.336584185839661,2.1798841596156118,3.5058333848784224,5.8987104795613785,22.288350856389304,0.0,0.0,0.9800583541020702,-1.364724139036229e-08
8459,12365980888.403246,0.9628064682300614,3.3365472372798384,2.179856013986442,3.505838220553052,5.898742366457728,22.28840090259746,0.0,0.0,0.9800583513028354,-1.3645414460182222e-08
8460,12365981307.495295,0.9628007503681393,3.3365091930884416,2.179827088782575,3.505843172107136,5.8987740449729715,22.288450622958123,0.0,0.0,0.9800583485279736,-1.3643451247358292e-08
8461,12365981722.74156,0.962795085815847,3.3365122773318037,2.1798275264842593,3.5058437243171348,5.898805306206754,22.28849968677414,0.0,0.0,0.9800583457743419,-1.3641428565077806e-08
8462,12365982137.34903,0.9627894298985487,3.336560173451485,2.1798600333278904,3.5058394449252392,5.8988361238033455,22.288548049601733,0.0,0.0,0.9800583430207864,-1.3641619451008174e-08
8463,12365982634.87799,0.9627826415012682,3.3367617484052707,2.1800015754618527,3.5058190675967045,5.898873902242137,22.288607345369638,0.0,0.0,0.9800583397103565,-1.3644225374132658e-08
8464,12365983231.912745,0.9627744889286479,3.3371136222299564,2.1802498178414966,3.505782914863054,5.898917174994616,22.288675241010914,0.0,0.0,0.9800583357294542,-1.3655105618513327e-08
8465,12365983728.06246,0.9627677045261487,3.3372751791308324,2.1803628372278485,3.5057667943950968,5.898954315580763,22.288733529060224,0.0,0.0,0.9800583324151871,-1.3674103328951457e-08
8466,12365984180.025806,0.9627615203805198,3.3372457149528985,2.1803398968682526,3.505770898530411,5.898988340510323,22.288786929458503,0.0,0.0,0.9800583293910227,-1.3682847731997528e-08
8467,12365984612.034542,0.9627556099460273,3.337253034951863,2.1803433112213684,3.505771021353595,5.899020714820439,22.288837737408556,0.0,0.0,0.9800583264957727,-1.368128465736897e-08
8468,12365985034.138594,0.9627498348421523,3.3371711185475825,2.180283142426497,3.50578062664996,5.899052720249371,22.28888797060218,0.0,5.965695764370399e-44,0.9800583236624331,-1.3681706811152993e-08
8469,12365985451.865828,0.9627441214558543,3.33717025595857,2.1802807626463254,3.5057816008927927,5.899084163965459,22.288937319383844,0.0,0.0,0.9800583208541284,-1.3677313435034619e-08
8470,12365985953.138506,0.9627372654027962,3.3373061234703263,2.1803754920441945,3.5057682030717974,5.899121537565964,22.2889959703867,0.0,0.0,0.9800583174779718,-1.3677292490050896e-08
8471,12365986554.665722,0.9627290337109236,3.337697042760765,2.180651640567284,3.5057278586328624,5.899165554666054,22.289065037191065,0.0,0.0,0.9800583134178589,-1.3684654090232562e-08
8472,12365987051.213041,0.962722228129325,3.3378005107009097,2.180723354093776,3.505717868854653,5.899202613832392,22.289123194712108,0.0,0.0,0.980058310060218,-1.3705806790425836e-08
